"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Uses Green Context","","0",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Launch Statistics","Waves Per SM","","160.63",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Block Limit SM","block","16",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Block Limit Registers","block","16",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Block Limit Shared Mem","block","8",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Block Limit Warps","block","6",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Theoretical Occupancy","%","100",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Achieved Occupancy","%","77.66",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","Achieved Active Warps Per SM","warp","37.28",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (77.7%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","22.34"
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","2,528,968",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","27,494,400",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","485,890.99",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","33,890,198",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","457,478.47",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","19,185,240",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","485,890.99",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","33,890,198",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","482,685.41",
"0","40660","vector_add.exe","127.0.0.1","<unnamed>::vector_add(const float *, const float *, float *, int)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","135,560,792",
